timestamp,load_MW,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),wind_speed_10m (km/h),cloud_cover (%),rain (mm),precipitation (mm),is_day (),shortwave_radiation (W/m²)
2023-06-30 20:10:00,4928.2,27.5,87,33.1,7.9,96,0.0,0.0,0,0.0
2023-06-30 20:15:00,4930.13,27.5,87,33.1,7.9,96,0.0,0.0,0,0.0
2023-06-30 20:20:00,4957.64,27.5,87,33.1,7.9,96,0.0,0.0,0,0.0
2023-06-30 20:25:00,4964.55,27.5,87,33.1,7.9,96,0.0,0.0,0,0.0
2023-06-30 20:30:00,4974.98,27.5,87,33.1,7.9,96,0.0,0.0,0,0.0
2023-06-30 20:35:00,4932.44,27.5,87,33.1,7.9,96,0.0,0.0,0,0.0
2023-06-30 20:40:00,4974.79,27.5,87,33.1,7.9,96,0.0,0.0,0,0.0
2023-06-30 20:45:00,4923.33,27.5,87,33.1,7.9,96,0.0,0.0,0,0.0
2023-06-30 20:50:00,4938.19,27.5,87,33.1,7.9,96,0.0,0.0,0,0.0
2023-06-30 20:55:00,4905.55,27.5,87,33.1,7.9,96,0.0,0.0,0,0.0
2023-06-30 21:00:00,4917.83,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:05:00,4921.3,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:10:00,4936.25,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:15:00,4934.09,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:20:00,4951.77,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:25:00,4970.89,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:30:00,4998.62,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:35:00,5035.24,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:40:00,5039.5,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:45:00,5039.0,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:50:00,5085.09,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 21:55:00,5126.55,27.2,89,33.1,5.8,92,0.0,0.0,0,0.0
2023-06-30 22:00:00,5153.49,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:05:00,5165.69,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:10:00,5147.21,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:15:00,5218.89,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:20:00,5227.59,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:25:00,5250.61,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:30:00,5315.99,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:35:00,5310.45,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:40:00,5234.07,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:45:00,5381.35,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:50:00,5409.89,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 22:55:00,5425.02,27.0,90,32.8,6.8,68,0.0,0.0,0,0.0
2023-06-30 23:00:00,5398.67,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:05:00,5421.56,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:10:00,5429.21,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:15:00,,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:20:00,,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:25:00,,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:30:00,,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:35:00,,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:40:00,,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:45:00,,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:50:00,,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-06-30 23:55:00,,26.8,90,32.6,6.5,33,0.0,0.0,0,0.0
2023-07-01 00:00:00,5359.73,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:05:00,5322.3,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:10:00,5310.5,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:15:00,5293.76,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:20:00,5233.92,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:25:00,5236.88,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:30:00,5216.34,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:35:00,5183.9,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:40:00,5166.12,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:45:00,5151.69,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:50:00,5125.52,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 00:55:00,5093.05,26.6,90,32.3,5.7,35,0.0,0.0,0,0.0
2023-07-01 01:00:00,5067.58,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:05:00,5040.72,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:10:00,5025.55,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:15:00,5008.23,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:20:00,4962.13,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:25:00,4950.59,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:30:00,4928.35,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:35:00,4911.96,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:40:00,4882.18,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:45:00,4869.4,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:50:00,4840.39,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 01:55:00,4808.58,26.3,90,31.9,5.3,51,0.0,0.0,0,0.0
2023-07-01 02:00:00,4799.88,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:05:00,4770.44,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:10:00,4718.3,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:15:00,4692.16,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:20:00,4676.74,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:25:00,4651.26,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:30:00,4631.83,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:35:00,4595.09,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:40:00,4580.17,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:45:00,4569.15,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:50:00,4550.26,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 02:55:00,4523.14,26.0,91,31.6,5.0,47,0.0,0.0,0,0.0
2023-07-01 03:00:00,4529.32,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:05:00,4501.23,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:10:00,4465.38,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:15:00,4461.59,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:20:00,4440.66,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:25:00,4426.69,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:30:00,4406.15,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:35:00,4390.27,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:40:00,4370.68,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:45:00,4350.96,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:50:00,4352.2,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 03:55:00,4318.89,25.8,92,30.9,7.6,35,0.0,0.0,0,0.0
2023-07-01 04:00:00,4305.14,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:05:00,4288.81,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:10:00,4274.22,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:15:00,4278.44,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:20:00,4249.5,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:25:00,4236.3,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:30:00,4229.69,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:35:00,4221.42,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:40:00,4205.13,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:45:00,4185.52,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:50:00,4145.83,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 04:55:00,4156.83,25.5,92,30.2,10.5,16,0.0,0.0,0,0.0
2023-07-01 05:00:00,4157.14,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:05:00,4128.36,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:10:00,4120.47,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:15:00,4135.8,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:20:00,4103.27,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:25:00,4079.79,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:30:00,4061.06,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:35:00,4044.68,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:40:00,4017.05,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:45:00,4018.17,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:50:00,3991.42,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 05:55:00,4008.63,24.8,92,27.1,23.2,30,0.0,0.0,1,0.0
2023-07-01 06:00:00,3995.26,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:05:00,3996.99,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:10:00,3979.4,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:15:00,3989.5,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:20:00,4046.05,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:25:00,4003.68,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:30:00,4002.58,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:35:00,4009.38,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:40:00,3975.33,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:45:00,3985.84,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:50:00,3966.94,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 06:55:00,3976.25,24.6,92,28.4,12.4,13,0.2,0.2,1,28.0
2023-07-01 07:00:00,3958.93,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:05:00,3954.73,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:10:00,3992.96,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:15:00,3960.1,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:20:00,3981.46,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:25:00,3961.48,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:30:00,3989.96,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:35:00,3970.77,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:40:00,3961.45,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:45:00,3977.13,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:50:00,3949.22,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 07:55:00,3967.88,26.4,85,30.3,13.8,56,0.0,0.0,1,150.0
2023-07-01 08:00:00,4015.81,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:05:00,4018.1,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:10:00,4036.17,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:15:00,4029.3,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:20:00,4062.93,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:25:00,4021.84,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:30:00,4050.47,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:35:00,4075.09,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:40:00,4047.76,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:45:00,4100.08,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:50:00,4034.17,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 08:55:00,4079.47,28.8,76,33.4,11.2,68,0.0,0.0,1,323.0
2023-07-01 09:00:00,4088.56,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:05:00,4137.52,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:10:00,4148.89,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:15:00,4142.72,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:20:00,4185.74,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:25:00,4257.93,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:30:00,4369.1,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:35:00,4322.55,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:40:00,4402.29,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:45:00,4404.25,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:50:00,4443.82,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 09:55:00,4447.51,30.4,69,35.1,9.9,54,0.0,0.0,1,445.0
2023-07-01 10:00:00,4535.26,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:05:00,4556.56,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:10:00,4556.96,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:15:00,4561.06,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:20:00,4635.92,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:25:00,4665.35,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:30:00,4713.2,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:35:00,4745.49,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:40:00,4753.13,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:45:00,4795.07,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:50:00,4795.62,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 10:55:00,4777.58,31.7,65,37.2,8.4,17,0.1,0.1,1,612.0
2023-07-01 11:00:00,4840.34,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:05:00,4852.77,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:10:00,4876.85,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:15:00,4916.7,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:20:00,4902.98,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:25:00,4892.96,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:30:00,4938.81,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:35:00,4947.61,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:40:00,4983.71,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:45:00,4995.73,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:50:00,5007.18,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 11:55:00,5020.73,32.7,62,39.0,7.4,7,0.0,0.0,1,738.0
2023-07-01 12:00:00,5060.61,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:05:00,5055.22,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:10:00,5026.27,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:15:00,5080.5,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:20:00,5082.13,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:25:00,5091.44,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:30:00,5089.63,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:35:00,5106.5,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:40:00,5111.24,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:45:00,5119.02,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:50:00,5146.26,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 12:55:00,5129.99,33.5,59,40.1,8.7,29,0.1,0.1,1,813.0
2023-07-01 13:00:00,5105.31,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:05:00,5046.46,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:10:00,5037.96,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:15:00,5058.34,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:20:00,5064.84,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:25:00,5077.53,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:30:00,5107.16,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:35:00,5142.29,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:40:00,5167.72,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:45:00,5202.67,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:50:00,5232.4,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 13:55:00,5225.58,33.5,60,39.3,11.0,42,0.2,0.2,1,728.0
2023-07-01 14:00:00,5272.71,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:05:00,5303.02,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:10:00,5328.51,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:15:00,5356.61,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:20:00,5366.77,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:25:00,5378.03,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:30:00,5388.21,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:35:00,5419.49,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:40:00,5395.61,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:45:00,5446.23,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:50:00,5472.18,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 14:55:00,5501.23,33.7,59,39.0,11.8,38,0.0,0.0,1,677.0
2023-07-01 15:00:00,5479.11,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:05:00,5540.13,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:10:00,5521.15,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:15:00,5508.76,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:20:00,5545.72,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:25:00,5560.28,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:30:00,5511.51,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:35:00,5574.74,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:40:00,5544.58,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:45:00,5534.61,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:50:00,5513.22,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 15:55:00,5496.63,32.8,61,37.4,10.8,85,1.1,1.1,1,534.0
2023-07-01 16:00:00,5466.32,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:05:00,5515.98,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:10:00,5457.58,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:15:00,5454.11,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:20:00,5460.92,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:25:00,5437.34,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:30:00,5468.16,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:35:00,5433.55,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:40:00,5411.52,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:45:00,5377.86,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:50:00,5374.52,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 16:55:00,5318.79,32.9,60,37.7,8.8,4,0.1,0.1,1,432.0
2023-07-01 17:00:00,5337.19,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:05:00,5318.28,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:10:00,5314.92,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:15:00,5306.22,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:20:00,5285.09,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:25:00,5291.96,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:30:00,5256.93,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:35:00,5213.83,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:40:00,5201.73,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:45:00,5211.48,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:50:00,5167.67,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 17:55:00,5149.7,30.7,74,35.8,13.2,5,0.0,0.0,1,275.0
2023-07-01 18:00:00,5166.16,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:05:00,5102.67,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:10:00,5076.11,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:15:00,5056.03,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:20:00,5037.87,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:25:00,5014.99,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:30:00,5006.01,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:35:00,4994.85,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:40:00,4966.59,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:45:00,4990.61,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:50:00,4936.69,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 18:55:00,4931.73,30.0,76,35.1,12.6,29,0.1,0.1,1,115.0
2023-07-01 19:00:00,4913.69,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:05:00,4917.6,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:10:00,4870.59,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:15:00,4897.07,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:20:00,4914.43,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:25:00,4884.44,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:30:00,4961.46,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:35:00,4952.44,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:40:00,4950.37,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:45:00,4985.99,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:50:00,4999.56,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 19:55:00,5038.52,29.3,80,35.1,8.4,28,0.0,0.0,0,21.0
2023-07-01 20:00:00,5030.69,28.6,83,34.3,8.4,2,0.0,0.0,0,0.0
2023-07-01 20:05:00,4996.42,28.6,83,34.3,8.4,2,0.0,0.0,0,0.0
2023-07-01 20:10:00,5044.53,28.6,83,34.3,8.4,2,0.0,0.0,0,0.0
2023-07-01 20:15:00,5062.29,28.6,83,34.3,8.4,2,0.0,0.0,0,0.0
